"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2016","2016",30,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2017","2017",31,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2018","2018",35,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2019","2019",40,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2020","2020",36,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_4","altre malattie del sistema respiratorio","2021","2021",33,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",51,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",53,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",40,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",49,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",44,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",55,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",65,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",61,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",59,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",62,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",46,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",45,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",2,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",6,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",4,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",3,,
"IT110","Barletta-Andria-Trani","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",5,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",115,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",124,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",100,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",104,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",126,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",103,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",128,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",110,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",119,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",140,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",111,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",112,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2010","2010",74,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2011","2011",91,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2012","2012",62,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2013","2013",89,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2014","2014",90,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2015","2015",81,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2016","2016",81,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2017","2017",104,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2018","2018",77,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2019","2019",81,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2020","2020",102,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2021","2021",69,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",1482,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",1541,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",1571,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",1414,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",1455,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",1501,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",1433,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",1423,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",1446,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",1455,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",1436,,
"ITF4","Puglia","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",1363,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2010","2010",1474,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2011","2011",1584,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2012","2012",1598,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2013","2013",1377,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2014","2014",1421,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2015","2015",1692,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2016","2016",1566,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",1865,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2018","2018",1749,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2019","2019",1860,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2020","2020",1820,,
"ITF4","Puglia","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2021","2021",1645,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2010","2010",1091,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2011","2011",1102,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2012","2012",1083,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2013","2013",919,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2014","2014",928,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2015","2015",1104,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2016","2016",1018,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",1189,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2018","2018",1095,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2019","2019",1143,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2020","2020",1109,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2021","2021",937,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2010","2010",14,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2011","2011",10,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2012","2012",9,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2013","2013",7,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2014","2014",7,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2015","2015",7,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",13,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2017","2017",7,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2018","2018",8,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2019","2019",8,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2020","2020",8,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_1","di cui asma","2021","2021",13,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",1077,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",1092,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",1074,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",912,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",921,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",1097,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",1005,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",1182,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",1087,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",1135,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",1101,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",924,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2010","2010",275,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2011","2011",321,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2012","2012",360,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2013","2013",307,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2014","2014",330,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2015","2015",388,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",381,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",443,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2018","2018",436,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2019","2019",461,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2020","2020",477,,
"ITF4","Puglia","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2021","2021",493,,
"ITF4","Puglia","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",35,,
